Œ¿–«±Í ∂,PRN,tk,X,Y,Z,clockBias
C,1,-914,-34328175.5,24245086.6,-3271977.9,0.0008850768
C,2,-914,4485910.55,41839674.3,-3106874.22,0.000440198022
C,3,-914,-14735877.9,39323061.3,-3966355.49,-1.7482934e-05
C,4,-914,-39614188.2,14157169.2,-2576104.12,0.000835268168
C,5,-914,21901558.8,35958211.3,-2164265.62,-0.000746284354
C,6,-914,-9293521.95,23129366.6,34032761.2,0.000119303458
C,7,-914,-15880034.8,38246246.9,-8382685.57,-0.00082400421
C,8,-914,-133866.775,34968576,-23390276.5,2.75112211e-05
C,9,-914,688238.945,25240048.1,34273198.5,-0.000509081887
C,10,-914,-10049880.5,38618982.3,-14098548,7.93238937e-05
C,11,-914,26287574.7,2956247.88,-8811700.98,0.000417901934
C,12,-914,11690213.8,13084850.3,-21660882.3,0.000766652122
C,13,-914,5998282.82,38375602.5,-15871580.5,0.00041856674
C,14,-914,15588513.9,2985424.53,22965782.3,0.000221640742
C,16,-914,-11981750.7,21937048.2,34181762.9,-0.000347937474
C,19,-914,-17688052.7,7788692.07,-20110875.7,-0.000925546068
C,20,-914,-11875927.9,-11348207.7,-22539936.2,-0.000176394893
C,21,-914,-1761281.69,25405552.1,11460050,-0.000961886205
C,22,-914,-13727034.8,23563512.2,-5988070.41,-0.000104596594
C,23,-914,9685638.81,-13719740.1,-22292725.4,-0.000780205188
C,24,-914,19341608,19702368.6,-3987084.93,0.000897375651
C,25,-914,20368504.9,3262346.32,-18799800.1,0.000329555384
C,26,-914,7904338.82,23609335.2,12548204.3,-0.00025118668
C,27,-914,-1888318.63,-15875331.8,22853916.6,0.000273159366
C,28,-914,16514936.2,-14474414.2,17226848.8,0.000207868416
C,29,-914,-27527619.3,4520332.72,616292.45,0.000243663803
C,30,-914,-20265503.5,-8586256.27,17134114.7,-2.69511811e-05
C,32,-914,1635911.39,-25430123.5,-11339052.8,-0.000569756696
C,33,-914,17656673.6,-7729004.64,20181238.8,-0.000949977297
C,34,-914,21488956,7692149.19,-16085284.2,0.00037236538
C,35,-914,-16014675.8,15118615.6,-17125597.8,0.000430378095
C,36,-914,-20449537.3,-4237522.02,18528409.4,-1.00495809e-05
C,37,-914,-7010730.37,-23737014.3,-12913630.5,-0.000937304771
C,38,-914,-6404403.52,30647258.5,-28115982.1,0.000137688019
C,39,-914,-18765244.4,20147203.2,31925595.6,-7.16913636e-06
C,40,-914,-23392073.2,34582681,-6841238.18,-5.71105852e-05
C,41,-914,14052629.2,-23124996.4,6848168.02,-0.000892877246
C,42,-914,11028350.5,13021778.4,22133433.4,-0.000453236627
C,43,-914,27611042.5,-3857539.61,-1526716.21,6.09728028e-05
C,44,-914,2374935,15975625.4,-22770037.5,0.000388709546
C,45,-914,-9468437.62,13771142.5,22334857.8,-7.09512899e-05
C,46,-914,-19613383.5,-19282389.8,4831584.55,-0.000124950506
C,59,-914,-32323058.4,26951954.9,-2664862.96,-1.39207132e-07
C,60,-914,7338119.33,41273307.5,-4475095.14,-2.23876145e-07
C,62,-914,-39630316.1,14415877.9,-564695.42,2.43413833e-07
C,1,-614,-34332494.9,24245623.5,-3225855.47,0.000885077109
C,2,-614,4485415.53,41835400.1,-3154555.35,0.000440208081
C,3,-614,-14738784.9,39321070.6,-3966642.48,-1.74734739e-05
C,4,-614,-39618451.9,14158656.5,-2509454.04,0.000835256924
C,5,-614,21900377.2,35953382,-2238713.26,-0.000746303222
C,6,-614,-9675267.69,23105440.7,33938055.8,0.000119310978
C,7,-614,-15659074.2,38480338.6,-7709938.21,-0.000824022521
C,8,-614,86850.6236,34547301.2,-24011047.5,2.75022891e-05
C,9,-614,340589.098,25097037.2,34375483.7,-0.000509096815
C,10,-614,-9872496.69,38895541.3,-13473017.3,7.93194898e-05
C,11,-614,25972432.7,3010625.28,-9678379.4,0.000417907804
C,12,-614,10947945.5,13191521.8,-21980934,0.000766649321
C,13,-614,6275139.29,38028809.4,-16579772,0.000418567385
C,14,-614,15310724.1,3721928.43,23046600.8,0.00022166607
C,16,-614,-12369955.3,21943307.9,34032985.4,-0.000347943921
C,19,-614,-17448857.6,7132815.54,-20556882.3,-0.000925545026
C,20,-614,-11594376.1,-12064233.1,-22312823.6,-0.000176406078
C,21,-614,-1916565.69,25750244.5,10635492.8,-0.000961885985
C,22,-614,-13669434.8,23349408.5,-6889567.59,-0.000104592343
C,23,-614,10175545,-13129343.3,-22429472.7,-0.000780204455
C,24,-614,19375965.6,19829884.7,-3079134.97,0.000897386071
C,25,-614,20757920.1,3765526.34,-18271435.7,0.000329558167
C,26,-614,7582350.64,23299151.2,13303578.9,-0.000251188495
C,27,-614,-1112651.48,-15991007.9,22824578.2,0.000273160891
C,28,-614,17091988.3,-14534697.5,16601808.3,0.000207869709
C,29,-614,-27498878.7,4472798.54,1543181.53,0.000243665303
C,30,-614,-19682768.2,-8725141.87,17733217.2,-2.69526545e-05
C,32,-614,1789116.72,-25773379.7,-10511725.8,-0.000569758501
C,33,-614,17422331.7,-7070721.23,20622109.2,-0.000949978241
C,34,-614,20942437.7,7825460.23,-16728667.5,0.000372367868
C,35,-614,-16586501.6,15196897.9,-16499073.5,0.000430375373
C,36,-614,-20820864.8,-4742092.72,17984552.1,-1.00454717e-05
C,37,-614,-6690275.6,-23410185.8,-13657924.4,-0.000937305581
C,38,-614,-6310393.72,30231580.7,-28584296.7,0.000137688615
C,39,-614,-19142113.8,20263808.3,31622785.6,-7.16920345e-06
C,40,-614,-23126329.4,34901022.3,-6089999.32,-5.71108785e-05
C,41,-614,13988109.6,-22884375.3,7738476.16,-0.000892878883
C,42,-614,10754990.7,13720365.2,21844227.3,-0.000453235512
C,43,-614,27552882.5,-3800716.85,-2447322.98,6.09733018e-05
C,44,-614,1608800.77,16119398.2,-22734727.3,0.00038871299
C,45,-614,-9958245.6,13177573.1,22480062.8,-7.09520528e-05
C,46,-614,-19671332.2,-19429071.7,3927249.33,-0.000124951405
C,59,-614,-32325070.8,26952097.9,-2636927.12,-1.39163519e-07
C,60,-614,7332946.56,41268885.5,-4521966.87,-2.23897451e-07
C,62,-614,-39629305,14422465.7,-458198.719,2.43403489e-07
C,1,-314,-34336774.9,24246340.1,-3178188.45,0.000885077418
C,2,-314,4484739.07,41831192.3,-3200730.22,0.000440218139
C,3,-314,-14741783.4,39319229.2,-3965033.56,-1.7464015e-05
C,4,-314,-39622623.2,14160320.2,-2441601.83,0.00083524568
C,5,-314,21898980.1,35948600.7,-2312089.24,-0.000746322091
C,6,-314,-10057700.3,23098249.2,33827128.6,0.000119318492
C,7,-314,-15428131.3,38704659.4,-7033524.56,-0.000824040828
C,8,-314,288927.8,34116667.5,-24620251.8,2.74933594e-05
C,9,-314,-12971.2308,24969704.4,34461776.7,-0.000509111753
C,10,-314,-9683237.13,39164296.4,-12841114.2,7.93150973e-05
C,11,-314,25629340.1,3075861.36,-10529035.2,0.000417913666
C,12,-314,10197829.1,13315314.6,-22264585.6,0.000766646518
C,13,-314,6536511.78,37669970,-17279911,0.000418568028
C,14,-314,15047416.8,4465917.28,23089430.1,0.000221691403
C,16,-314,-12757586.1,21966674.6,33868124.2,-0.000347950375
C,19,-314,-17218275.7,6458282.19,-20968904.4,-0.000925543986
C,20,-314,-11330486.7,-12778018.8,-22048818.7,-0.000176417264
C,21,-314,-2055044.07,26071268.4,9793415.36,-0.000961885765
C,22,-314,-13605867.6,23105336.9,-7779707.65,-0.000104588093
C,23,-314,10679230.6,-12545309.8,-22529218,-0.000780203721
C,24,-314,19392615.3,19932997.5,-2166095.58,0.000897396488
C,25,-314,21144566.9,4247314.7,-17712921,0.000329560947
C,26,-314,7237585.52,22976137.9,14036931.5,-0.000251190311
C,27,-314,-341068.848,-16121754.8,22757507.2,0.000273162418
C,28,-314,17646213.5,-14602708.7,15949377.3,0.000207871001
C,29,-314,-27440120,4418103.74,2467521.85,0.000243666802
C,30,-314,-19083335.1,-8879645.66,18303006,-2.69541269e-05
C,32,-314,1925723.37,-26092698.7,-9667018.82,-0.000569760304
C,33,-314,17196781.5,-6394089.99,21028945,-0.000949979184
C,34,-314,20377598.5,7973937.94,-17344485.6,0.000372370356
C,35,-314,-17135288.9,15281863.3,-15845289.3,0.000430372649
C,36,-314,-21189437.9,-5224926.68,17411047.6,-1.00413627e-05
C,37,-314,-6347406.87,-23070472.3,-14379697.3,-0.000937306393
C,38,-314,-6234639.55,29812103.8,-29038850.9,0.000137689212
C,39,-314,-19513517.2,20396779.9,31304832,-7.16927489e-06
C,40,-314,-22847024.9,35207608.1,-5335875.75,-5.71111711e-05
C,41,-314,13918393.5,-22614025.1,8616021.36,-0.000892880513
C,42,-314,10499579.5,14414543,21519128.4,-0.000453234397
C,43,-314,27465147.5,-3736256.38,-3363895.76,6.09738018e-05
C,44,-314,847393.758,16277730.4,-22661932.9,0.000388716432
C,45,-314,-10462201.8,12590279.3,22588122.8,-7.09528139e-05
C,46,-314,-19712163.1,-19550883.3,3016444.51,-0.000124952303
C,59,-314,-32327080.6,26952333.6,-2607730.18,-1.39120095e-07
C,60,-314,7327583.38,41264685.5,-4566673.88,-2.23919073e-07
C,62,-314,-39628020.2,14429008.4,-351483.262,2.43393136e-07
C,1,-14,-34341007.8,24247234.8,-3128999.7,0.000885077728
C,2,-14,4483884.1,41827057.6,-3245376.71,0.000440228196
C,3,-14,-14744866.5,39317539.9,-3961529.39,-1.74545573e-05
C,4,-14,-39626695.2,14162156.4,-2372580.04,0.000835234437
C,5,-14,21897369.1,35943875.8,-2384358.37,-0.000746340961
C,6,-14,-10440086.3,23107803.3,33700028.6,0.000119326001
C,7,-14,-15187643.1,38918785.3,-6353766.77,-0.000824059133
C,8,-14,471972.705,33677502.5,-25217597.3,2.74844323e-05
C,9,-14,-371755.526,24858286.3,34532030.2,-0.0005091267
C,10,-14,-9482455.65,39424747.3,-12203141,7.93107162e-05
C,11,-14,25259191.3,3153081.76,-11362256.4,0.000417919521
C,12,-14,9441499.86,13456389.4,-22511365.5,0.000766643713
C,13,-14,6781886.1,37299774.2,-17971656.8,0.00041856867
C,14,-14,14799197.9,5215874.81,23094205.3,0.00022171674
C,16,-14,-13143895.5,22007103.4,33687251.5,-0.000347956837
C,19,-14,-16997365.7,5766283.49,-21346257.6,-0.00092554295
C,20,-14,-11084435.2,-13487948,-21748355.6,-0.000176428453
C,21,-14,-2177614.49,26367531.1,8935204.1,-0.000961885547
C,22,-14,-13537717.3,22831351.2,-8657022.94,-0.000104583844
C,23,-14,11195799.3,-11968906.6,-22591796.3,-0.000780202988
C,24,-14,19390481.4,20012381.6,-1249475.63,0.000897406903
C,25,-14,21527044.3,4707298.19,-17125175.4,0.000329563725
C,26,-14,6869917.93,22641674.9,14747048.3,-0.000251192127
C,27,-14,424871.428,-16267207.3,22652816.1,0.000273163946
C,28,-14,18176648,-14677347.7,15270631.5,0.000207872294
C,29,-14,-27351752.2,4355007.74,3387786.81,0.0002436683
C,30,-14,-18468604.2,-9050286.87,18842540.3,-2.69555983e-05
C,32,-14,2046642.1,-26387000.2,-8806329.21,-0.000569762105
C,33,-14,16981065.6,-5700312.01,21401076.8,-0.000949980125
C,34,-14,19795775.3,8138181.1,-17931723.5,0.000372372843
C,35,-14,-17660122.7,15372381.3,-15165322.6,0.000430369921
C,36,-14,-21553864.5,-5685609.87,16808841,-1.00372539e-05
C,37,-14,-5981991.45,-22719253.5,-15077758.1,-0.000937307206
C,38,-14,-6177290.03,29389631.9,-29479426.5,0.00013768981
C,39,-14,-19878741.9,20545861,30971883.8,-7.16935065e-06
C,40,-14,-22554685.8,35501858.3,-4579224.83,-5.71114632e-05
C,41,-14,13844865.5,-22314073.2,9479359.27,-0.000892882137
C,42,-14,10262186.6,15102716.4,21158670.9,-0.000453233282
C,43,-14,27348301.9,-3662949.75,-4274923.96,6.09743025e-05
C,44,-14,92232.5975,16450194.4,-22551770.9,0.000388719871
C,45,-14,-10979412.7,12010551.2,22658861.2,-7.09535733e-05
C,46,-14,-19734756.1,-19648457.7,2100670.83,-0.000124953199
C,59,-14,-32329083.7,26952661.9,-2577286.08,-1.39076866e-07
C,60,-14,7322039.62,41260715.3,-4609194.74,-2.23941009e-07
C,62,-14,-39626463.9,14435494,-244600.08,2.43382767e-07
C,1,286,-34345186.3,24248305.7,-3078312.81,0.000885078038
C,2,286,4482853.85,41823002.8,-3288473.41,0.000440238252
C,3,286,-14748027,39316005,-3956131.53,-1.74451008e-05
C,4,286,-39630660.9,14164160.8,-2302421.77,0.000835223194
C,5,286,21895546.2,35939215.7,-2455485.99,-0.000746359832
C,6,286,-10821692.1,23134082,33556812.5,0.000119333504
C,7,286,-14938064.9,39122311.7,-5670988.46,-0.000824077435
C,8,286,635629.942,33230650,-25802797.6,2.74755076e-05
C,9,286,-735067.494,24762989.5,34586203.8,-0.000509141657
C,10,286,-9270527.47,39676409.6,-11559402.3,7.93063463e-05
C,11,286,24862961.1,3243357.14,-12176659.4,0.000417925369
C,12,286,8680605.27,13614814.9,-22720863.3,0.000766640907
C,13,286,7010778.85,36918933.8,-18654672.5,0.000418569309
C,14,286,14566588.6,5970253.45,23060923.6,0.000221742081
C,16,286,-13528138.7,22064516.5,33490447,-0.000347963306
C,19,286,-16787121.3,5058076.51,-21688315.1,-0.000925541917
C,20,286,-10856305.3,-14192403,-21411929.1,-0.000176439643
C,21,286,-2285239.46,26638009.4,8062272.21,-0.000961885329
C,22,286,-13466369,22527601,-9520066.87,-0.000104579596
C,23,286,11724285.4,-11401351.3,-22617104,-0.000780202256
C,24,286,19368542,20068785.2,-330790.164,0.000897417315
C,25,286,21903940.1,5145150.57,-16509166.5,0.0003295665
C,26,286,6479310.08,22297158.8,15432753.7,-0.000251193943
C,27,286,1183636.09,-16426915,22510679.2,0.000273165476
C,28,286,18682404.9,-14757466.1,14566690.5,0.000207873586
C,29,286,-27234272.5,4282299.67,4302456.51,0.000243669799
C,30,286,-17840014.6,-9237503.68,19350929.7,-2.69570685e-05
C,32,286,2152847.83,-26655275.4,-7931080.46,-0.000569763905
C,33,286,16776161,-4990652.48,21737892.5,-0.000949981065
C,34,286,19198349.2,8318710.51,-18489413.2,0.000372375329
C,35,286,-18160166.7,15467276.3,-14460294.3,0.00043036719
C,36,286,-21912741,-6123815.3,16178924.3,-1.00331456e-05
C,37,286,-5593983.79,-22357927,-15750954.9,-0.000937308021
C,38,286,-6138458.81,28964974.8,-29905812.1,0.00013769041
C,39,286,-20237087.1,20710763.9,30624097.5,-7.16943074e-06
C,40,286,-22249862.9,35783216.6,-3820405.05,-5.71117547e-05
C,41,286,13768906.9,-21984741.8,10327069.5,-0.000892883754
C,42,286,10042790.7,15783296,20763446.8,-0.000453232167
C,43,286,27202896.6,-3579621.03,-5178906.19,6.09748039e-05
C,44,286,-655191.674,16636279.8,-22404419.5,0.000388723306
C,45,286,-11508914.2,11439629.3,22692163.3,-7.0954331e-05
C,46,286,-19738041.5,-19722504.1,1181437.01,-0.000124954093
C,59,286,-32331075.7,26953082.2,-2545609.38,-1.39033834e-07
C,60,286,7316325.44,41256982.3,-4649509.06,-2.23963251e-07
C,62,286,-39624638.8,14441910.9,-137600.281,2.43372374e-07
C,1,586,-34349303,24249550.4,-3026152.08,0.000885078349
C,2,586,4481651.83,41819034.3,-3329999.64,0.000440248307
C,3,586,-14751257.6,39314626.8,-3948842.44,-1.74356456e-05
C,4,586,-39634514,14166328.8,-2231160.67,0.000835211952
C,5,586,21893513.9,35934628.5,-2525437.97,-0.000746378705
C,6,586,-11201786,23177032.5,33397544.4,0.000119341002
C,7,586,-14679869.1,39314854.1,-4985514.62,-0.000824095734
C,8,586,779581.45,32776968.7,-26375572.5,2.74665854e-05
C,9,586,-1102202.37,24683989.8,34624264.5,-0.000509156625
C,10,586,-9047848.42,39918815.5,-10910205.2,7.93019875e-05
C,11,586,24441701,3347698.4,-12970891,0.00041793121
C,12,586,7916799.52,13790567.2,-22892730.5,0.000766638099
C,13,586,7222738.34,36528181.2,-19328625.6,0.000418569947
C,14,586,14350023.1,6727479.85,22989645.2,0.000221767427
C,16,586,-13909574.7,22138803.7,33277797.9,-0.000347969784
C,19,586,-16588467.6,4334979.61,-21994508,-0.000925540887
C,20,586,-10646089.3,-14889770.4,-21040093.4,-0.000176450834
C,21,586,-2378942.1,26881753.4,7176057.17,-0.000961885113
C,22,586,-13393202.8,22194331,-10367416.3,-0.000104575348
C,23,586,12263657,-10843807.3,-22605098.9,-0.000780201523
C,24,586,19325832.3,20103027.3,588442.09,0.000897427725
C,25,586,22273836,5560633.34,-15865908.7,0.000329569274
C,26,586,6065812.61,21943998.2,16092913,-0.000251195759
C,27,586,1933721.93,-16600344.6,22331333.1,0.000273167006
C,28,586,19162677.7,-14841872.2,13838715.2,0.000207874877
C,29,586,-27088264.7,4198803.59,5210020.27,0.000243671296
C,30,586,-17199038.9,-9441651.18,19827335.4,-2.69585376e-05
C,32,586,2245375.31,-26896589.6,-7042720.13,-0.000569765704
C,33,586,16582975.4,-4266436.32,22038838.3,-0.000949982003
C,34,586,18586740.8,8515966.58,-19016635.3,0.000372377814
C,35,586,-18634665.6,15565333.1,-13731367,0.000430364456
C,36,586,-22264658,-6539303.75,15522335.5,-1.00290377e-05
C,37,586,-5183426.22,-21987901.9,-16398176.5,-0.000937308837
C,38,586,-6118223.96,28538946.4,-30317803.5,0.00013769101
C,39,586,-20587865.3,20891170.2,30261636.6,-7.16951515e-06
C,40,586,-21933130.8,36051150.9,-3059775.91,-5.71120459e-05
C,41,586,13691890,-21626347.4,11157758.2,-0.000892885365
C,42,586,9841280.22,16454703.5,20334105.1,-0.000453231052
C,43,586,27029566.1,-3485131.93,-6074352.76,6.09753059e-05
C,44,586,-1393420.94,16835395.8,-22220118.3,0.000388726739
C,45,586,-12049674.6,10878700,22687976.2,-7.09550867e-05
C,46,586,-19721004.5,-19773804.7,260257.315,-0.000124954986
C,59,586,-32333052.6,26953593.8,-2512715.2,-1.38991004e-07
C,60,586,7310451.33,41253493.3,-4687597.5,-2.23985797e-07
C,62,586,-39622548.2,14448247.3,-30535.0332,2.4336195e-07
C,1,886,-34353350.8,24250966.3,-2972542.51,0.00088507866
C,2,886,4480281.83,41815158.3,-3369935.49,0.00044025836
C,3,886,-14754551.2,39313407,-3939665.51,-1.74261916e-05
C,4,886,-39638247.8,14168655.7,-2158830.92,0.000835200711
C,5,886,21891274.8,35930122.3,-2594180.74,-0.000746397579
C,6,886,-11579639,23236569.8,33222296.7,0.000119348495
C,7,886,-14413544.2,39496049,-4297671.39,-0.000824114031
C,8,886,903547.102,32317330.5,-26935647.7,2.74576659e-05
C,9,886,-1472448.24,24621432.3,34646186.7,-0.000509171602
C,10,886,-8814834.22,40151515.2,-10255858.9,7.92976395e-05
C,11,886,23996535.3,3467052.23,-13743631.5,0.000417937045
C,12,886,7151737.32,13983529.7,-23026681.1,0.000766635291
C,13,886,7417345.51,36128268.2,-19993188.3,0.000418570584
C,14,886,14149847.5,7485960.58,22880492.5,0.000221792777
C,16,886,-14287467.7,22229822.6,33049398.9,-0.000347976269
C,19,886,-16402257.2,3598367.76,-22264327,-0.00092553986
C,20,886,-10453687.9,-15578447.8,-20633461.4,-0.000176462027
C,21,886,-2459801.67,27097890.3,6278018.46,-0.000961884899
C,22,886,-13319587.9,21831880.6,-11197673.8,-0.000104571102
C,23,886,12812819.9,-10297379.7,-22555800.2,-0.000780200792
C,24,886,19261449.9,20115993.6,1506701.27,0.000897438132
C,25,886,22635313.2,5953596.18,-15196461.7,0.000329572045
C,26,886,5629564.89,21583607.5,16726433.7,-0.000251197574
C,27,886,2673661.15,-16786881.7,22115075.8,0.000273168539
C,28,886,19616742.3,-14929335.5,13087906.3,0.000207876169
C,29,886,-26914396.6,4103383.59,6108979.12,0.000243672794
C,30,886,-16547177.9,-9662999.55,20270971.4,-2.69600054e-05
C,32,886,2325314.58,-27110087,-6142717.33,-0.0005697675
C,33,886,16402343.5,-3529043.45,22303419.7,-0.000949982939
C,34,886,17962404.3,8730307.24,-19512520.5,0.000372380299
C,35,886,-19082948.2,15665301.3,-12979743,0.00043036172
C,36,886,-22608205.4,-6931924.25,14840156.4,-1.00249302e-05
C,37,886,-4750449.32,-21610593.9,-17018354.6,-0.000937309654
C,38,886,-6116627.85,28112363.5,-30715203,0.000137691612
C,39,886,-20930403.5,21086732.1,29884671.7,-7.16960386e-06
C,40,886,-21605086.6,36305154.7,-2297697.74,-5.71123369e-05
C,41,886,13615172.4,-21239300,11970059.7,-0.00089288697
C,42,886,9657454,17115378.3,19871350.3,-0.000453229938
C,43,886,26829026.6,-3378386.78,-6959788.08,6.09758084e-05
C,44,886,-2121035.18,17046873.2,-21999167.8,0.000388730169
C,45,886,-12600598.6,10328891.3,22646309.2,-7.09558406e-05
C,46,886,-19682690.1,-19803211.5,-661350.945,-0.000124955877
C,59,886,-32335010.2,26954195.9,-2478619.29,-1.38948379e-07
C,60,886,7304428.04,41250255,-4723441.8,-2.2400864e-07
C,62,886,-39620195.8,14454491.6,76544.4683,2.43351487e-07
C,1,1186,-34357322.4,24252550.5,-2917509.8,0.000885078972
C,2,1186,4478747.91,41811381.1,-3408261.79,0.000440268412
C,3,1186,-14757900.2,39312347.1,-3928605.01,-1.74167389e-05
C,4,1186,-39641856.5,14171136.3,-2085467.21,0.000835189471
C,5,1186,21888832.1,35925705.1,-2661681.33,-0.000746416454
C,6,1186,-11954526.4,23312577.1,33031148.9,0.000119355982
C,7,1186,-14139594.2,39665554.8,-3607786,-0.000824132325
C,8,1186,1007285.25,31852618.4,-27482755.2,2.74487491e-05
C,9,1186,-1845087.4,24575430.7,34651951.9,-0.000509186591
C,10,1186,-8571919.63,40374077.2,-9596674.84,7.92933024e-05
C,11,1186,23528657.1,3602296.9,-14493596,0.000417942874
C,12,1186,6387067.84,14193493.3,-23122491.9,0.000766632481
C,13,1186,7594214.7,35719964.5,-20648036.8,0.000418571219
C,14,1186,13966318.4,8244087.82,22733650.2,0.000221818131
C,16,1186,-14661088.9,22337398.7,32805352,-0.000347982762
C,19,1186,-16229266.9,2849667.65,-22497323,-0.000925538835
C,20,1186,-10278911.4,-16256848.9,-20192703.8,-0.000176473222
C,21,1186,-2528948.83,27285627.9,5369635.16,-0.000961884686
C,22,1186,-13246877.4,21440682.9,-12009470.1,-0.000104566857
C,23,1186,13370621.3,-9763111.4,-22469288.8,-0.00078020006
C,24,1186,19174557.6,20108633.3,2422468.89,0.000897448537
C,25,1186,22986958.4,6323977.01,-14501928.4,0.000329574813
C,26,1186,5170794.99,21217402.1,17332267.6,-0.00025119939
C,27,1186,3402026.57,-16985833.1,21862266.2,0.000273170073
C,28,1186,20043960.2,-15018592.3,12315502.3,0.00020787746
C,29,1186,-26713417.5,3994948.8,6997848.32,0.000243674291
C,30,1186,-15885954.9,-9901732.7,20681106.2,-2.69614718e-05
C,32,1186,2393806.14,-27294992.9,-5232560.34,-0.000569769295
C,33,1186,16235023.6,-2779903.96,22531202.3,-0.000949983874
C,34,1186,17326822.7,8962006.09,-19976251.1,0.000372382782
C,35,1186,-19504429.1,15765900.7,-12206662.7,0.00043035898
C,36,1186,-22941978.3,-7301614.11,14133511,-1.00208234e-05
C,37,1186,-4295271.9,-21227419.5,-17610465.2,-0.000937310474
C,38,1186,-6133677,27686043.8,-31097820.3,0.000137692215
C,39,1186,-21264044.3,21297072.2,29493380.7,-7.16969686e-06
C,40,1186,-21266348.7,36544748.1,-1534531.56,-5.71126276e-05
C,41,1186,13540091.3,-20824101.8,12762639.6,-0.000892888569
C,42,1186,9491022.29,17763782.5,19375942,-0.000453228825
C,43,1186,26602072.7,-3258337.22,-7833753.12,6.09763113e-05
C,44,1186,-2836657.51,17269967.1,-21741928.9,0.000388733597
C,45,1186,-13160530.9,9791268.86,22567233.2,-7.09565925e-05
C,46,1186,-19622206.5,-19811642.1,-1581869.91,-0.000124956766
C,59,1186,-32336944.4,26954887.4,-2443337.92,-1.38905965e-07
C,60,1186,7298266.64,41247273.2,-4757024.77,-2.24031775e-07
C,62,1186,-39617585.9,14460632.6,183587.019,2.43340979e-07
