tk,Œ¿–«±‡∫≈,X,Y,Z,÷”≤Ó
70,PG01,22561.916539,12676.968573,-7062.807880,170.126023
70,PG02,17881.362842,13808.395192,-13673.989843,-483.271392
70,PG03,11875.278911,21157.605787,10806.231707,202.029864
70,PG04,10638.910076,10812.979883,21819.914776,295.138243
70,PG05,-6146.471443,-25760.259214,994.833017,-162.333001
70,PG06,15943.828322,-8273.759327,19671.225874,401.571966
70,PG07,25890.812991,5389.666498,-3939.467010,-65.264335
70,PG08,3267.102106,16808.497655,-20287.882542,-167.709903
70,PG09,19791.935755,-1770.485136,17570.660979,96.847648
70,PG10,-11948.470702,10713.247756,-20889.854597,0.971256
70,PG11,3760.414481,-14696.147557,21828.783359,-580.487184
70,PG12,-10309.352071,-22199.097864,10109.084478,-479.347491
70,PG13,7464.400081,-19076.595212,-16984.107856,626.814808
70,PG14,14383.583626,-6583.533593,-21293.868479,329.404852
70,PG15,-5418.334393,-16913.689573,-20182.985075,129.154318
70,PG16,-993.985856,25528.898997,5992.236032,-359.585911
70,PG17,22588.064845,-12177.464841,-6725.516550,716.538719
70,PG18,-25593.122294,-4475.197940,-5951.693077,-558.615773
70,PG19,20525.120552,-16433.092530,1713.269982,442.616850
70,PG20,1260.838377,-22813.464178,13740.529077,386.978605
70,PG21,13587.864360,15220.875858,-17028.889504,134.427441
70,PG22,11098.256752,-15191.793414,-18436.808733,28.948429
70,PG23,-15558.219837,-3082.875409,-21314.317670,159.172819
70,PG24,-15651.542220,-15332.060917,-15704.138783,-433.981700
70,PG25,-15536.391087,-12788.508122,17129.344564,489.004927
70,PG26,-6384.947147,19998.362785,15903.368197,188.726174
70,PG27,-8971.077013,20967.168519,-13516.617279,-5.241355
70,PG28,-18235.295336,7650.590979,17707.090483,-135.783223
70,PG29,-18951.857859,-1284.431867,18555.959967,-606.691539
70,PG30,22562.288912,-3300.375293,-13709.620182,-430.748550
70,PG31,-9574.511803,12571.359183,21186.426004,-227.811287
70,PG32,-21056.573620,15356.352114,-4306.586312,-612.351492
75,PG01,22293.019696,12632.597144,-7971.952276,170.126484
75,PG02,17324.880574,13746.238067,-14399.777434,-483.269704
75,PG03,11909.568371,21559.588095,9955.108009,202.037015
75,PG04,10010.399466,11355.353248,21837.850154,295.141036
75,PG05,-6053.902292,-25721.094586,1952.922319,-162.333210
75,PG06,16633.215946,-8024.104189,19199.629757,401.567438
75,PG07,26008.473234,5512.909135,-3015.183058,-65.267081
75,PG08,2695.450046,17316.921406,-19926.883271,-167.710248
75,PG09,19335.510550,-1258.417019,18110.469422,96.851476
75,PG10,-12152.286252,9922.860658,-21167.588079,0.971514
75,PG11,4541.496322,-14415.452363,21866.064223,-580.490970
75,PG12,-10293.935497,-22586.679245,9256.405167,-479.348734
75,PG13,8007.445969,-19391.243814,-16354.963615,626.815934
75,PG14,14558.096071,-5784.896482,-21412.411186,329.407843
75,PG15,-4926.635590,-17461.569888,-19824.432257,129.155534
75,PG16,-1121.272305,25281.859473,6911.066064,-359.583371
75,PG17,22408.683782,-11940.230275,-7628.535888,716.538830
75,PG18,-25770.674357,-4601.914806,-5023.961546,-558.618224
75,PG19,20619.701437,-16396.926104,749.066559,442.618449
75,PG20,1528.897060,-22348.268808,14457.394633,386.978326
75,PG21,12918.106618,15116.144356,-17588.315031,134.426970
75,PG22,11235.951535,-14468.321972,-18909.612506,28.946288
75,PG23,-15743.484989,-3867.463113,-21054.532626,159.175270
75,PG24,-15065.811279,-15273.547596,-16325.753716,-433.983535
75,PG25,-15637.708393,-13442.100565,16546.317927,489.005256
75,PG26,-6649.107495,19417.639271,16508.884849,188.725056
75,PG27,-9379.243364,21250.840303,-12746.780539,-5.242323
75,PG28,-18863.435545,7426.475098,17135.804283,-135.787100
75,PG29,-18412.540885,-1758.998058,19049.100096,-606.691215
75,PG30,23028.551309,-3070.553252,-12983.313711,-430.747042
75,PG31,-10345.240882,12299.569163,20996.590251,-227.811526
75,PG32,-20978.404618,15161.595078,-5240.366755,-612.352057
80,PG01,21991.352829,12583.301661,-8866.296278,170.126961
80,PG02,16740.259443,13688.797420,-15097.459858,-483.267848
80,PG03,11943.649667,21929.138819,9084.935195,202.044172
80,PG04,9391.516656,11908.743962,21814.035207,295.143865
80,PG05,-5950.117440,-25648.924500,2907.244800,-162.333644
80,PG06,17309.525545,-7792.946456,18691.605916,401.562948
80,PG07,26094.994228,5623.997446,-2085.251082,-65.269579
80,PG08,2142.155778,17825.008975,-19527.637537,-167.711452
80,PG09,18874.050401,-724.448838,18615.457541,96.855299
80,PG10,-12372.793724,9127.048461,-21403.813280,0.971823
80,PG11,5328.062672,-14148.426289,21861.586348,-580.494764
80,PG12,-10279.838507,-22942.131244,8385.863853,-479.349689
80,PG13,8525.392708,-19701.433047,-15694.651800,626.816644
80,PG14,14746.572054,-4985.859191,-21489.828839,329.410839
80,PG15,-4452.103626,-18006.674528,-19429.239518,129.156649
80,PG16,-1258.385343,25002.463240,7816.161630,-359.580656
80,PG17,22207.828034,-11677.404277,-8516.868414,716.538038
80,PG18,-25916.990621,-4715.030431,-4086.713314,-558.620699
80,PG19,20685.774885,-16339.985482,-216.604971,442.620150
80,PG20,1815.576295,-21863.600922,15146.892243,386.977409
80,PG21,12225.356052,15019.474514,-18114.015891,134.426599
80,PG22,11388.929050,-13729.696950,-19345.248192,28.944735
80,PG23,-15940.218359,-4638.150440,-20754.499415,159.177721
80,PG24,-14457.266513,-15220.510709,-16917.478791,-433.985365
80,PG25,-15744.227678,-14071.487915,15931.174406,489.005619
80,PG26,-6929.180842,18820.001142,17081.995899,188.723850
80,PG27,-9761.691887,21520.997239,-11952.361318,-5.243268
80,PG28,-19473.873900,7218.770238,16531.653693,-135.790939
80,PG29,-17867.982335,-2254.750280,19505.736515,-606.690981
80,PG30,23471.727282,-2856.255442,-12232.298922,-430.745529
80,PG31,-11112.400455,12043.450726,20766.017402,-227.811530
80,PG32,-20878.506046,14940.664450,-6163.939275,-612.352606
85,PG01,21657.188606,12530.600540,-9744.195250,170.127409
85,PG02,16128.530502,13637.314551,-15765.617944,-483.266008
85,PG03,11976.059688,22265.796532,8197.389783,202.051304
85,PG04,8783.596770,12471.899986,21748.500115,295.146674
85,PG05,-5833.828319,-25544.339478,3855.955996,-162.333774
85,PG06,17970.997353,-7580.004663,18148.121527,401.558423
85,PG07,26149.852869,5724.172640,-1151.421015,-65.272495
85,PG08,1607.961825,18331.166591,-19090.865456,-167.712656
85,PG09,18409.156467,-169.165982,19084.643799,96.859098
85,PG10,-12609.877739,8327.730619,-21598.094815,0.972112
85,PG11,6118.375635,-13895.650032,21815.352961,-580.498585
85,PG12,-10265.687240,-23264.960475,7499.158711,-479.350989
85,PG13,9017.714537,-20005.572195,-15004.400319,626.818104
85,PG14,14948.733176,-4188.183784,-21525.993789,329.413810
85,PG15,-3995.222178,-18547.451240,-18998.089947,129.157813
85,PG16,-1406.513641,24691.545665,8705.710925,-359.578186
85,PG17,21986.845425,-11388.417332,-9388.775178,716.537272
85,PG18,-26031.303322,-4815.769763,-3141.725004,-558.623181
85,PG19,20724.207270,-16261.150708,-1181.852310,442.621593
85,PG20,2121.289390,-21360.965500,15807.713590,386.977197
85,PG21,11510.906723,14931.887646,-18604.868778,134.426112
85,PG22,11557.553246,-12977.652691,-19742.802234,28.943049
85,PG23,-16147.510664,-5393.355539,-20414.811809,159.180151
85,PG24,-13826.998609,-15174.001803,-17478.236599,-433.987217
85,PG25,-15854.754452,-14675.587724,15285.152707,489.005932
85,PG26,-7225.462610,18207.054885,17621.591456,188.722611
85,PG27,-10118.463797,21776.056351,-11134.854642,-5.244259
85,PG28,-20065.025933,7026.966475,15895.798346,-135.794815
85,PG29,-17319.869443,-2771.166821,19924.981790,-606.690995
85,PG30,23890.559394,-2656.753906,-11458.024471,-430.744025
85,PG31,-11874.206347,11803.212722,20495.206082,-227.811531
85,PG32,-20758.157643,14692.943455,-7075.497169,-612.353195
90,PG01,21290.907105,12476.001040,-10604.037141,170.127870
90,PG02,15490.823628,13592.976035,-16402.886142,-483.264208
90,PG03,12005.320014,22569.212115,7294.179258,202.058456
90,PG04,8187.903660,13043.497551,21641.354778,295.149525
90,PG05,-5703.793072,-25408.033445,4797.219928,-162.334298
90,PG06,18615.906840,-7384.894930,17570.210236,401.553890
90,PG07,26172.623221,5814.712141,-215.442660,-65.275091
90,PG08,1093.515335,18833.770600,-18617.361386,-167.713691
90,PG09,17942.407862,406.745166,19517.115267,96.862925
90,PG10,-12863.316133,7526.823034,-21750.081912,0.972412
90,PG11,6910.668223,-13657.607195,21727.446833,-580.502362
90,PG12,-10250.088890,-23554.783348,6598.015400,-479.352010
90,PG13,9483.990112,-20302.056942,-14285.496562,626.819025
90,PG14,15164.205094,-3393.614550,-21520.857853,329.416789
90,PG15,-3556.384158,-19082.329590,-18531.732843,129.159123
90,PG16,-1566.790153,24350.045198,9577.931339,-359.575710
90,PG17,21747.137521,-11072.800089,-10242.543130,716.537210
90,PG18,-26112.943758,-4905.406585,-2190.787215,-558.625683
90,PG19,20735.955210,-16159.375314,-2144.786956,442.623105
90,PG20,2446.355766,-20841.908323,16438.603741,386.976547
90,PG21,10776.135949,14854.334402,-19059.810626,134.425365
90,PG22,11742.088199,-12213.962972,-20101.435529,28.941159
90,PG23,-16364.369946,-6131.561771,-20036.138537,159.182587
90,PG24,-13176.169784,-15135.011968,-18007.004173,-433.989062
90,PG25,-15968.044299,-15253.411845,14609.548442,489.006269
90,PG26,-7538.154308,17580.441184,18126.629994,188.721393
90,PG27,-10449.704313,22014.459610,-10295.805421,-5.245212
90,PG28,-20635.359428,6850.462820,15229.458700,-135.798688
90,PG29,-16769.870202,-3307.622198,20306.019668,-606.690368
90,PG30,24283.859090,-2471.245390,-10661.980519,-430.742504
90,PG31,-12628.879518,11578.962097,20184.732436,-227.811524
90,PG32,-20618.695745,14417.913536,-7973.255361,-612.353800
95,PG01,20892.994546,12420.992487,-11444.245079,170.128324
95,PG02,14828.363622,13556.907747,-17007.955804,-483.262539
95,PG03,12029.943931,22839.149593,6377.038733,202.065615
95,PG04,7605.625068,13622.146271,21492.788728,295.152341
95,PG05,-5558.822874,-25240.800714,5729.212768,-162.334915
95,PG06,19242.571506,-7207.133230,16958.970243,401.549386
95,PG07,26162.978011,5896.923347,720.937341,-65.277984
95,PG08,599.365837,19331.174163,-18107.992735,-167.713884
95,PG09,17475.355000,1002.499317,19912.029477,96.866749
95,PG10,-13132.780700,6726.230325,-21859.508912,0.972699
95,PG11,7703.151145,-13434.682467,21598.030168,-580.506154
95,PG12,-10231.638501,-23811.327006,5684.183553,-479.353172
95,PG13,9923.903713,-20589.276361,-13539.285212,626.819918
95,PG14,15392.519001,-2603.871306,-21474.452240,329.419806
95,PG15,-3135.890556,-19609.727041,-18030.982832,129.160237
95,PG16,-1740.285994,23978.999466,10431.073507,-359.573152
95,PG17,21490.153465,-10730.186577,-11076.488717,716.536440
95,PG18,-26161.345188,-4985.257282,-1235.701230,-558.628136
95,PG19,20722.060639,-16033.691526,-3103.528138,442.624885
95,PG20,2790.998814,-20308.009706,17038.363472,386.976406
95,PG21,10022.499688,14787.689846,-19477.841540,134.425032
95,PG22,11942.696135,-11440.433912,-20420.385657,28.939491
95,PG23,-16589.725973,-6851.323319,-19619.221860,159.185018
95,PG24,-12506.009738,-15104.467478,-18502.814579,-433.990912
95,PG25,-16082.808834,-15804.069694,13905.711198,489.006603
95,PG26,-7867.361993,16941.828085,18596.140405,188.720188
95,PG27,-10755.661525,22234.681030,-9436.805663,-5.246163
95,PG28,-21183.400538,6688.570511,14533.913677,-135.802567
95,PG29,-16219.626489,-3863.389024,20648.106743,-606.690132
95,PG30,24650.511362,-2298.855674,-9845.695823,-430.740990
95,PG31,-13374.653084,11370.704147,19835.248579,-227.811677
95,PG32,-20461.507045,14115.157529,-8855.454127,-612.354355
100,PG01,20464.041613,12367.039607,-12263.279875,170.128775
100,PG02,14142.465854,13530.169151,-17579.578377,-483.260630
100,PG03,12048.443479,23075.486497,5447.727589,202.072762
100,PG04,7037.868115,14206.394560,21303.070884,295.155167
100,PG05,-5397.788023,-25043.532544,6650.126497,-162.335425
100,PG06,19849.357528,-7046.138082,16315.562262,401.544851
100,PG07,26120.689732,5972.137317,1655.978483,-65.280639
100,PG08,125.963425,19821.714086,-17563.698620,-167.714578
100,PG09,17009.513079,1617.214807,20268.616151,96.870561
100,PG10,-13417.838432,5927.838173,-21926.195568,0.972954
100,PG11,8494.019712,-13227.160252,21427.344339,-580.509952
100,PG12,-10208.925789,-24034.429793,4759.433242,-479.354373
100,PG13,10337.246006,-20865.619984,-12767.165912,626.821043
100,PG14,15633.113529,-1820.642822,-21386.887329,329.422804
100,PG15,-2733.949651,-20128.055107,-17496.718882,129.161559
100,PG16,-1928.004603,23579.540918,11263.425303,-359.570790
100,PG17,21217.383593,-10360.316998,-11888.961466,716.536503
100,PG18,-26176.045313,-5056.674448,-278.275715,-558.630595
100,PG19,20683.645517,-15883.215113,-4056.206703,442.626563
100,PG20,3155.344153,-19760.878104,17605.851498,386.976397
100,PG21,9251.527521,14732.748843,-19858.027671,134.424633
100,PG22,12159.435931,-10658.896698,-20698.968945,28.937427
100,PG23,-16822.434965,-7551.270490,-19164.876027,159.187468
100,PG24,-11817.811356,-15083.225694,-18964.758435,-433.992711
100,PG25,-16197.721853,-16326.771071,13175.041535,489.006932
100,PG26,-8213.095187,16292.904080,19029.223882,188.718960
100,PG27,-11036.684813,22435.233685,-8559.491571,-5.247133
100,PG28,-21707.739675,6540.516683,13810.498195,-135.806433
100,PG29,-15670.747302,-4437.640318,20950.573980,-606.689784
100,PG30,24989.479126,-2138.644204,-9010.734780,-430.739483
100,PG31,-14109.779271,11178.343235,19447.480908,-227.811616
100,PG32,-20288.022130,13784.362413,-9720.362785,-612.354930
105,PG01,20004.741380,12315.575976,-13059.642472,170.129239
105,PG02,13434.531494,13513.747867,-18116.568497,-483.258739
105,PG03,12059.336491,23278.213757,4508.026077,202.079925
105,PG04,6485.655143,14794.735335,21072.549157,295.158018
105,PG05,-5219.623804,-24817.213275,7558.172552,-162.335656
105,PG06,20434.686197,-6901.233669,15641.207374,401.540337
105,PG07,26045.631359,6041.702402,2587.949320,-65.283363
105,PG08,-326.342623,20303.717773,-16985.488358,-167.715537
105,PG09,16546.355726,2249.916559,20586.178776,96.874387
105,PG10,-13717.953243,5133.505780,-21950.047151,0.973246
105,PG11,9281.460812,-13035.223743,21215.709475,-580.513773
105,PG12,-10180.541982,-24224.041259,3825.551445,-479.355402
105,PG13,10723.914353,-21129.484899,-11970.590822,626.821936
105,PG14,15885.337064,-1045.580397,-21258.352297,329.425765
105,PG15,-2350.676609,-20635.725589,-16929.883205,129.162846
105,PG16,-2130.876218,23152.892029,12073.315750,-359.568097
105,PG17,20930.352841,-9963.040068,-12678.347539,716.536054
105,PG18,-26156.688347,-5121.040341,679.676601,-558.633078
105,PG19,20621.906201,-15707.149851,-5000.968958,442.627700
105,PG20,3539.418302,-19202.143614,18139.986602,386.975584
105,PG21,8464.817266,14690.221765,-20199.504001,134.424219
105,PG22,12392.262100,-9871.200174,-20936.582371,28.935413
105,PG23,-17061.284664,-8230.114693,-18673.985599,159.189901
105,PG24,-11112.926179,-15072.071254,-19391.985365,-433.994550
105,PG25,-16311.425624,-16820.828536,12418.987906,489.007294
105,PG26,-8575.266242,15635.371113,19425.055626,188.717737
105,PG27,-11293.222805,22614.676601,-7665.540487,-5.248099
105,PG28,-22207.037134,6405.448418,13060.600592,-135.810340
105,PG29,-15124.802157,-5029.452254,21212.828105,-606.689514
105,PG30,25299.807258,-1989.608991,-8158.694427,-430.737950
105,PG31,-14832.536262,11001.683972,19022.228268,-227.811588
105,PG32,-20099.708832,13425.321586,-10566.283343,-612.355517
110,PG01,19515.886842,12267.997630,-13831.876310,170.129681
110,PG02,12706.042308,13508.554550,-18617.806975,-483.257071
110,PG03,12061.153615,23447.435121,3559.731899,202.087046
110,PG04,5949.919929,15385.611983,20801.649903,295.160805
110,PG05,-5023.336064,-24562.916073,8451.585444,-162.336524
110,PG06,20997.040149,-6771.653367,14937.184774,401.535820
110,PG07,25937.776664,6106.977864,3515.130315,-65.285835
110,PG08,-757.304791,20775.510268,-16374.439801,-167.716677
110,PG09,16087.308835,2899.539457,20864.096044,96.878203
110,PG10,-14032.488176,4345.058479,-21931.054364,0.973564
110,PG11,10063.659937,-12858.954440,20963.523900,-580.517594
110,PG12,-10145.086620,-24380.221688,2884.338501,-479.356314
110,PG13,11083.912667,-21379.282871,-11151.062044,626.822949
110,PG14,16148.450468,-280.291613,-21089.114587,329.428734
110,PG15,-1986.093452,-21131.156857,-16331.480049,129.163846
110,PG16,-2349.752684,22700.360085,12859.118854,-359.565692
110,PG17,20630.613983,-9538.314900,-13443.073266,716.535535
110,PG18,-26103.026640,-5179.760214,1636.342244,-558.635558
110,PG19,20538.107533,-15504.791598,-5935.980445,442.629343
110,PG20,3943.147778,-18633.451401,18639.749660,386.974848
110,PG21,7664.029226,14660.730541,-20501.477045,134.423909
110,PG22,12641.024281,-9079.203327,-21132.705279,28.933607
110,PG23,-17304.999691,-8886.653053,-18147.503643,159.192347
110,PG24,-10392.759643,-15071.712553,-19783.705371,-433.996391
110,PG25,-16422.537309,-17285.659338,11639.043518,489.007602
110,PG26,-8953.690164,14970.937564,19782.886386,188.716494
110,PG27,-11525.820890,22771.621508,-6756.667728,-5.249077
110,PG28,-22680.028429,6282.437143,12285.659939,-135.814245
110,PG29,-14583.314653,-5637.807350,21434.352841,-606.689358
110,PG30,25580.626307,-1850.691763,-7291.201396,-430.736445
110,PG31,-15541.234910,10840.432828,18560.359997,-227.811612
110,PG32,-19898.065406,13037.936690,-11391.554075,-612.356084
115,PG01,18998.368072,12225.656849,-14578.569620,170.130117
115,PG02,11958.555078,13515.418114,-19082.243662,-483.255103
115,PG03,12052.445264,23583.366113,2604.656784,202.094184
115,PG04,5431.504287,15977.424560,20490.877229,295.163586
115,PG05,-4808.006497,-24281.798281,9328.626349,-162.336851
115,PG06,21534.969344,-6656.543657,14204.829414,401.531143
115,PG07,25797.200155,6169.327487,4435.816639,-65.288474
115,PG08,-1166.777815,21235.421357,-15731.697511,-167.716500
115,PG09,15633.744629,3564.932116,21101.823140,96.881994
115,PG10,-14360.708068,3564.280519,-21869.293067,0.973804
115,PG11,10838.808219,-12698.332130,20671.263426,-580.521439
115,PG12,-10101.174315,-24503.141175,1937.604580,-479.357545
115,PG13,11417.350811,-21613.447435,-10310.128933,626.823914
115,PG14,16421.630190,473.665714,-20879.519238,329.431743
115,PG15,-1640.129421,-21612.780150,-15702.574378,129.165003
115,PG16,-2585.402637,22223.331576,13619.257319,-359.563144
115,PG17,20319.740721,-9086.212398,-14181.608619,716.535369
115,PG18,-26014.921880,-5234.255561,2589.910317,-558.638037
115,PG19,20433.576635,-15275.531935,-6859.429649,442.630989
115,PG20,4366.358623,-18056.455066,19104.185570,386.974315
115,PG21,6850.880099,14644.805092,-20763.227447,134.423479
115,PG22,12905.467223,-8284.767701,-21286.900909,28.932124
115,PG23,-17552.247190,-9519.772663,-17586.449815,159.194780
115,PG24,-9658.766119,-15082.778536,-20139.190144,-433.998262
115,PG25,-16529.655468,-17720.786882,10836.743137,489.007908
115,PG26,-9348.084879,14301.311234,20102.043809,188.715233
115,PG27,-11735.118288,22904.739401,-5834.623290,-5.250076
115,PG28,-23125.529322,6170.483376,11487.163266,-135.818072
